,HiggsM,Frequency,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1,Zepp,finalWeight,is_Passed_yy,lumiXsecWeight
180,114025.0,17848,-1.4938469,2.0295763,3.5746922,456173.66,3.344296279695204,-0.0024868543,-0.0040647197,0.005847419,1.0,1.2213556e-09
181,114075.0,17683,-1.5230739,2.0233634,3.5730255,451147.03,3.3550868065373525,-0.0040963865,-0.017629225,0.005729783,1.0,1.2217962e-09
182,114125.0,17686,-1.5208071,2.0271668,3.5755274,459332.6,3.348354630781409,-0.00026657124,-0.0039633526,0.0057857716,1.0,1.2223286e-09
183,114175.0,17922,-1.5133927,2.0232317,3.5813708,459358.97,3.3291485325298518,0.0017212444,-0.019155303,0.0058353506,1.0,1.2207287e-09
184,114225.0,17633,-1.5178088,2.0163348,3.5725822,458277.78,3.361424601599274,0.006059576,-0.027533403,0.0058287065,1.0,1.2214275e-09
185,114275.0,17731,-1.5188292,2.007898,3.563515,453094.22,3.3880209802041623,-0.0009207646,-0.0051131207,0.0057554515,1.0,1.2213364e-09
186,114325.0,17816,-1.5104123,2.016621,3.5776305,459078.66,3.35569151324652,0.0016685269,0.026831973,0.0057002306,1.0,1.2214161e-09
187,114375.0,17623,-1.50016,2.0192473,3.5860143,464995.56,3.3605515519491576,0.0016528657,0.0105812615,0.005923178,1.0,1.2210055e-09
188,114425.0,17383,-1.5108762,2.016928,3.5749366,459619.22,3.3660472875798195,-0.0014171534,0.0050344737,0.0058171614,1.0,1.2205713e-09
189,114475.0,17749,-1.5305989,2.0144603,3.562969,456022.62,3.35393543298214,0.0024452289,0.002238374,0.0057379287,1.0,1.2206998e-09
190,114525.0,17603,-1.5222623,2.0204957,3.5763657,457653.25,3.3537465204794636,0.0023208119,0.0023377016,0.0056730392,1.0,1.221958e-09
191,114575.0,17603,-1.5236517,2.0227535,3.5623994,453529.5,3.331591206044424,0.0018869238,-0.018415505,0.005760098,1.0,1.2213199e-09
192,114625.0,17772,-1.5224204,2.0173702,3.5883071,456619.97,3.3477380148548277,-0.001625017,-0.019176941,0.005890709,1.0,1.2212671e-09
193,114675.0,17486,-1.5155232,2.0201168,3.5642834,459344.47,3.345076060848679,0.0028096684,-0.002036854,0.005863751,1.0,1.2213915e-09
194,114725.0,17317,-1.517915,2.0172474,3.576956,456405.22,3.3599353236703817,0.002715766,0.022117779,0.0057460256,1.0,1.2216927e-09
195,114775.0,17315,-1.5142229,2.022914,3.5637121,453080.25,3.3414958128790064,0.0070626237,-0.017964512,0.0058488166,1.0,1.2212252e-09
196,114825.0,17486,-1.5182074,2.0152361,3.5588746,455568.4,3.370982500285943,0.00218738,0.01556756,0.0058492958,1.0,1.222109e-09
197,114875.0,17502,-1.5140058,2.0198252,3.5791845,456064.9,3.356530682207748,0.00015114808,-0.0143193435,0.005774324,1.0,1.2212039e-09
198,114925.0,17448,-1.5206342,2.0122418,3.5730295,459787.6,3.3630788629069235,-0.0017349174,-0.017663067,0.005798877,1.0,1.2215392e-09
199,114975.0,17557,-1.5142771,2.0134323,3.5709708,458273.78,3.3641282679273226,0.0019632566,0.02501743,0.005833851,1.0,1.2222908e-09
600,135025.0,10873,-1.6179205,2.0013323,3.5518658,463543.0,3.3796560286949324,0.0025428722,-0.0024532655,0.005727265,1.0,1.2214459e-09
601,135075.0,10647,-1.5793288,1.997493,3.559562,474012.3,3.394759087066779,0.009015702,0.06373291,0.005985661,1.0,1.2207328e-09
602,135125.0,10709,-1.6048893,1.982088,3.5670958,470302.72,3.3969558315435613,-0.0038835676,0.0053376188,0.0059378287,1.0,1.2213949e-09
603,135175.0,10898,-1.6197063,1.9872128,3.5384045,468510.5,3.405487245366122,0.001960324,-0.01913788,0.0059076464,1.0,1.222296e-09
604,135225.0,10788,-1.6109868,1.9903343,3.5565596,469396.22,3.385613644790508,0.0024943117,-0.00514227,0.0058384016,1.0,1.2225997e-09
605,135275.0,10618,-1.6159457,1.9893917,3.5566704,469613.94,3.419382181201733,0.0023262987,0.029081186,0.005721072,1.0,1.2219588e-09
606,135325.0,10630,-1.6128104,1.9930192,3.570916,468544.34,3.4214487300094074,-0.00027054353,-0.04045726,0.005668561,1.0,1.2227482e-09
607,135375.0,10792,-1.6285245,1.9974856,3.555993,471541.38,3.4062268346923648,0.0011442176,-0.053059645,0.0058888486,1.0,1.2213341e-09
608,135425.0,10580,-1.5893697,1.9933946,3.5972354,485122.9,3.383742911153119,-0.005579835,-0.007845292,0.0058209016,1.0,1.2209682e-09
609,135475.0,10749,-1.6147927,1.9871289,3.5641117,471886.9,3.4076658293794773,-0.0024808599,-0.01774961,0.005892406,1.0,1.2204477e-09
610,135525.0,10495,-1.6392317,1.9966669,3.5578728,471765.0,3.4092424964268697,-0.0057018176,0.040106483,0.0057362793,1.0,1.2216034e-09
611,135575.0,10774,-1.6426275,1.9869161,3.5591202,470522.8,3.3889920178206796,0.004225686,0.014718221,0.0058482266,1.0,1.2227139e-09
612,135625.0,10633,-1.6103948,1.9876907,3.5512738,471247.88,3.423116712122637,-0.007250688,0.009163692,0.0057140593,1.0,1.22218e-09
613,135675.0,10438,-1.6142881,1.9904232,3.5745027,474280.78,3.3925081433224755,-0.0021397392,-0.016977282,0.0058519873,1.0,1.2213031e-09
614,135725.0,10698,-1.6131095,1.9880067,3.5740976,477599.66,3.4148438960553373,-0.009547969,-0.007186743,0.0058675474,1.0,1.221354e-09
615,135775.0,10696,-1.6094579,1.9984785,3.5427928,470043.72,3.3964098728496634,-0.0020802056,-0.00858254,0.005924008,1.0,1.2214403e-09
616,135825.0,10258,-1.615091,2.0035834,3.558076,472599.3,3.387307467342562,0.0023707785,-0.007367259,0.0058481637,1.0,1.2216594e-09
617,135875.0,10522,-1.6251132,1.9972403,3.5567844,469629.94,3.427675346892226,-0.0034304105,-0.02429156,0.00580622,1.0,1.2224425e-09
618,135925.0,10504,-1.5986115,1.9772484,3.5664227,467945.72,3.4253617669459255,0.004753105,0.013721879,0.0057193586,1.0,1.2214868e-09
619,135975.0,10601,-1.6027416,1.9753922,3.5536406,470229.12,3.417885105178757,-0.0024973464,-0.031343475,0.0057226224,1.0,1.2221062e-09
620,136025.0,10671,-1.5923344,1.9812915,3.564658,472610.53,3.401555618030175,-0.008799141,-0.005329037,0.0057742246,1.0,1.22237e-09
621,136075.0,10599,-1.5888252,1.9839702,3.5638356,471386.78,3.393150297197849,0.009389679,-0.02038416,0.005849074,1.0,1.220569e-09
622,136125.0,10500,-1.6059783,1.9871657,3.5850527,479816.22,3.4243809523809525,-0.009265724,0.031917807,0.005881903,1.0,1.2225801e-09
623,136175.0,10587,-1.6112099,1.982827,3.5827198,476004.72,3.430150184188155,-0.004393801,-0.0048813876,0.005743718,1.0,1.2207853e-09
624,136225.0,10502,-1.6044267,1.9827235,3.5637126,477191.3,3.4012569034469626,0.0079962,-0.0029036272,0.0059380406,1.0,1.2232141e-09
625,136275.0,10375,-1.6033603,1.9901764,3.575608,477742.34,3.4164819277108434,-0.0012175308,0.0014119712,0.005738312,1.0,1.2222342e-09
626,136325.0,10367,-1.6280727,1.9846367,3.578843,474818.53,3.382367126458956,0.004165862,0.012536094,0.005919057,1.0,1.2218081e-09
627,136375.0,10620,-1.5918498,1.9789579,3.5590627,469696.78,3.4059322033898307,-0.002297191,-0.047184512,0.0058564036,1.0,1.2200885e-09
628,136425.0,10359,-1.6154824,1.9810396,3.5578308,469951.7,3.4017762332271455,0.006526599,-0.0035091941,0.005937335,1.0,1.2213457e-09
629,136475.0,10313,-1.6098886,1.9924201,3.5579832,466473.0,3.3994957820226896,-9.181567e-05,-0.028809514,0.0058016656,1.0,1.2205262e-09
630,136525.0,10391,-1.6042278,1.9835756,3.5555882,477308.16,3.4139158887498797,-0.000904201,-0.019901592,0.005945559,1.0,1.2218457e-09
631,136575.0,10173,-1.6193016,1.987934,3.5657353,476309.06,3.4196402241226775,-0.0066092387,0.0020004874,0.00600812,1.0,1.2209384e-09
632,136625.0,10357,-1.6425629,1.9963475,3.5551145,469584.22,3.419040262624312,-0.0033149428,-0.002803884,0.00581377,1.0,1.2208332e-09
633,136675.0,10388,-1.6312907,1.9805521,3.566172,476455.97,3.3982479784366575,0.00354823,0.001269752,0.0056673298,1.0,1.2208842e-09
634,136725.0,10348,-1.590068,1.99126,3.565988,474814.34,3.4248163896405104,0.0038014874,0.035740588,0.0059250803,1.0,1.2221116e-09
635,136775.0,10288,-1.6112442,1.9938833,3.5596972,470481.72,3.400174961119751,0.007576964,-0.016925769,0.00589207,1.0,1.2219505e-09
636,136825.0,10082,-1.619488,1.9658085,3.5583494,469465.34,3.424419757984527,-0.002295194,0.013602959,0.0060910205,1.0,1.2216338e-09
637,136875.0,10354,-1.6192604,1.9843011,3.5650308,468805.97,3.41993432489859,0.00042403626,-0.019068617,0.005883037,1.0,1.2220653e-09
638,136925.0,10253,-1.603902,1.9841479,3.5749564,473347.3,3.3866185506680972,0.0005552273,-0.030757712,0.0057606935,1.0,1.2223506e-09
639,136975.0,10337,-1.6326183,1.9777869,3.570344,470893.53,3.402921543968269,-0.0027178663,-0.018038863,0.0058913054,1.0,1.2222525e-09
640,137025.0,10446,-1.6291772,1.9784814,3.5494425,466433.8,3.369519433275895,-0.0019067508,-0.00974362,0.00605289,1.0,1.2210007e-09
641,137075.0,10234,-1.6155882,1.9855527,3.572934,474556.97,3.4128395544264216,0.0037092331,0.014684815,0.005882627,1.0,1.2213325e-09
642,137125.0,10147,-1.6219524,1.9864174,3.56517,472021.0,3.3997240563713413,0.0034698478,-0.016419938,0.0058399825,1.0,1.2211583e-09
643,137175.0,10148,-1.6177485,1.9968998,3.5839937,473924.25,3.4121994481671267,-0.0015166833,0.004963311,0.0057620867,1.0,1.2221045e-09
644,137225.0,10268,-1.6208912,1.9999163,3.5576396,472130.53,3.3947214647448383,0.002433137,-0.010695723,0.0058487314,1.0,1.221038e-09
645,137275.0,10071,-1.6355298,1.9798703,3.5500717,470563.84,3.421010823155595,0.0087827295,0.00032407016,0.0057494673,1.0,1.2215052e-09
646,137325.0,10277,-1.5930382,1.9797537,3.577919,481478.47,3.387953682981415,-0.0011503726,-0.008601537,0.0057960846,1.0,1.221797e-09
647,137375.0,10210,-1.6287668,1.9892651,3.5671978,478598.84,3.3915768854064643,-0.0027287744,-0.004893814,0.0057527544,1.0,1.2208152e-09
648,137425.0,10056,-1.6098334,1.9816608,3.5500107,475865.97,3.3974741447891805,-0.0047352007,0.021307757,0.005894883,1.0,1.2211401e-09
649,137475.0,10178,-1.658575,1.9687399,3.566405,469207.6,3.409215955983494,-0.002201853,0.010585268,0.005869044,1.0,1.2227478e-09
650,137525.0,10096,-1.624735,1.9757127,3.5614936,469924.1,3.3992670364500794,-0.0037222442,0.016325885,0.005834382,1.0,1.2222887e-09
651,137575.0,10085,-1.6104438,1.9895513,3.5734475,479228.7,3.4152702032721862,-0.005661679,-0.021037158,0.005929336,1.0,1.2215066e-09
652,137625.0,10141,-1.6345655,1.9701469,3.555788,462510.1,3.406370180455576,0.0022960014,0.029098898,0.00594728,1.0,1.221318e-09
653,137675.0,10035,-1.6173388,1.9949785,3.575909,477302.4,3.3913303437967115,-0.00036348312,-0.031412058,0.0058962903,1.0,1.2208861e-09
654,137725.0,10297,-1.593749,1.9831499,3.5423143,476412.16,3.404098281052734,0.00075517717,0.018957669,0.0058968044,1.0,1.221465e-09
655,137775.0,10173,-1.6214701,1.9724568,3.584564,474592.9,3.4152167502211737,-0.0055273683,-0.0068101897,0.005855636,1.0,1.2217726e-09
656,137825.0,10109,-1.6156043,2.0136266,3.5581467,472912.1,3.3927193589870415,-0.00027498056,-0.0006509041,0.0059356345,1.0,1.221023e-09
657,137875.0,10123,-1.6305349,1.9809494,3.5813282,469929.62,3.3839770818927195,-0.0004417586,0.019320436,0.0059137517,1.0,1.2215757e-09
658,137925.0,9968,-1.6289299,1.9804821,3.5697238,471276.9,3.409008828250401,-0.01016883,0.004843331,0.005717471,1.0,1.2222843e-09
659,137975.0,10177,-1.6121409,1.9903772,3.5599897,471455.0,3.3824309717991548,0.0016330985,0.0058220765,0.0058040214,1.0,1.2215386e-09
660,138025.0,10028,-1.6150306,1.9747759,3.5778337,475988.72,3.416533705624252,0.003436711,0.03667813,0.0056833536,1.0,1.2206867e-09
661,138075.0,9967,-1.6194795,1.997316,3.5547879,473574.4,3.3887829838466943,0.0031543295,0.014998128,0.005758822,1.0,1.2221189e-09
662,138125.0,9936,-1.6136107,1.9740336,3.5654964,474885.94,3.3978462157809983,-0.0015788273,0.00694018,0.005685293,1.0,1.2208112e-09
663,138175.0,9768,-1.6069084,1.9793622,3.5792692,480827.03,3.3875921375921374,0.0087036025,-0.012138616,0.005821464,1.0,1.2202325e-09
664,138225.0,9756,-1.611485,1.9846985,3.5616996,476647.5,3.4207667076670765,-0.008610981,0.02895089,0.005837171,1.0,1.2207231e-09
665,138275.0,9989,-1.6370201,2.0001788,3.5592375,468931.25,3.4040444488937833,-0.0012166295,0.03080102,0.0060055684,1.0,1.2216096e-09
666,138325.0,9927,-1.6282141,1.9799433,3.564907,471429.72,3.3934723481414326,-0.0029103882,-0.0082013905,0.005861137,1.0,1.2213964e-09
667,138375.0,9777,-1.6304842,1.9879792,3.5387723,466179.0,3.402884320343664,0.008618325,-0.035763387,0.0059338654,1.0,1.2214376e-09
668,138425.0,9901,-1.6135792,1.9638292,3.5792253,477549.03,3.395212604787395,-0.0037596182,0.0035127401,0.0056941183,1.0,1.2214451e-09
669,138475.0,10041,-1.6507167,1.9748665,3.5594068,469206.53,3.420077681505826,-0.004355517,0.05439166,0.0056969975,1.0,1.22088e-09
670,138525.0,9822,-1.6055521,1.9613414,3.5600872,463583.7,3.3746691101608635,0.0014914391,0.024660548,0.005806015,1.0,1.2220671e-09
671,138575.0,10010,-1.6049083,1.987419,3.5729103,476283.62,3.4174825174825174,-0.0040231147,-0.037914313,0.0058704955,1.0,1.2221091e-09
672,138625.0,9778,-1.6259854,1.9828036,3.5779927,474626.25,3.413990591122929,-0.00048295103,-0.01684751,0.0058733933,1.0,1.222319e-09
673,138675.0,9799,-1.6318523,1.9815373,3.5807624,472053.34,3.4166751709358096,-0.00052115903,-0.028895749,0.0058435374,1.0,1.221899e-09
674,138725.0,9833,-1.6249497,1.9798981,3.554812,472522.78,3.411369876944981,0.0033631811,-0.004944295,0.005783903,1.0,1.2208475e-09
675,138775.0,10002,-1.6278751,1.9847089,3.6056297,481824.97,3.41001799640072,-0.0040210932,0.015077842,0.0058567612,1.0,1.2217657e-09
676,138825.0,9826,-1.591307,1.9792726,3.5844603,482917.56,3.387848565031549,-0.0030159098,0.021973716,0.0058572004,1.0,1.2210696e-09
677,138875.0,9891,-1.6102436,1.9787018,3.5684805,481630.6,3.3968253968253967,-0.0018309816,-0.032534603,0.0057472885,1.0,1.220457e-09
678,138925.0,9834,-1.6243552,1.9872501,3.5519562,466644.38,3.4002440512507626,-0.0048069614,0.013826463,0.0058485363,1.0,1.2215114e-09
679,138975.0,9792,-1.673948,1.9814084,3.560296,474620.75,3.4054330065359477,-0.0014349434,0.04629062,0.005779519,1.0,1.2215154e-09
680,139025.0,9789,-1.6341465,1.9746846,3.5619333,469664.16,3.410562876698335,-0.00023527893,-0.007033491,0.0057152463,1.0,1.2234557e-09
681,139075.0,9789,-1.6570473,1.9817373,3.5511816,465189.94,3.364082133006436,0.0015373991,-0.009458135,0.005912312,1.0,1.2208173e-09
682,139125.0,9890,-1.6454227,1.9808717,3.574107,478609.47,3.450252780586451,0.0045024795,-0.0121282,0.005904768,1.0,1.2213014e-09
683,139175.0,9724,-1.6473384,1.9798808,3.5517735,471939.1,3.3991155902920607,-0.006542914,-0.034020964,0.0059221173,1.0,1.2205619e-09
684,139225.0,9704,-1.6551446,1.982364,3.5509346,467807.9,3.3797403132728774,-0.0021771016,0.00057268975,0.006046468,1.0,1.2215875e-09
685,139275.0,9859,-1.6399769,1.9819411,3.5638828,471157.88,3.4215437671163405,0.00566081,-0.032579582,0.005915134,1.0,1.2218396e-09
686,139325.0,9888,-1.6228076,1.9780755,3.5813546,484237.72,3.425364077669903,0.0056933737,0.012622285,0.0059033353,1.0,1.2215647e-09
687,139375.0,9795,-1.6528325,1.9736483,3.5522254,474006.72,3.405410923940786,0.0063381433,-0.033989098,0.0058548874,1.0,1.2219287e-09
688,139425.0,9780,-1.5992402,1.9825789,3.5702426,467415.53,3.402760736196319,4.327867e-06,0.0112935165,0.0061109844,1.0,1.2212478e-09
689,139475.0,9716,-1.6452836,1.983513,3.5650752,476426.97,3.44411280362289,0.0003278689,-0.005564691,0.005815344,1.0,1.2204097e-09
690,139525.0,9700,-1.6136597,1.9906105,3.5588539,472611.4,3.4118556701030927,0.002936969,0.019439248,0.005990763,1.0,1.2214567e-09
691,139575.0,9741,-1.6542441,1.9944608,3.5751154,478332.47,3.43352838517606,-0.006285214,0.027564567,0.005756439,1.0,1.2220367e-09
692,139625.0,9681,-1.6157458,1.969174,3.5411801,472680.5,3.3958268773886995,0.0015902967,0.017882667,0.0058797975,1.0,1.2224409e-09
693,139675.0,9507,-1.6555858,1.9856689,3.5754037,474562.06,3.4069632902072158,0.0020350239,-0.004706259,0.0059395423,1.0,1.222042e-09
694,139725.0,9677,-1.6305151,1.9798601,3.589174,482772.34,3.4430091970652064,-0.00590422,0.020988647,0.0058491053,1.0,1.2205311e-09
695,139775.0,9745,-1.6447922,1.979287,3.5613687,468450.94,3.4326321190354028,0.0007922656,0.050383825,0.00584677,1.0,1.2213843e-09
696,139825.0,9605,-1.6181995,1.9733633,3.5706375,480522.75,3.4245705361790733,0.0031524862,0.007516277,0.0058183656,1.0,1.2226911e-09
697,139875.0,9451,-1.619691,1.9807467,3.5546136,470671.2,3.3968892180721615,0.016122809,-0.0014027464,0.0058381185,1.0,1.2214018e-09
698,139925.0,9548,-1.6187005,1.9934481,3.5470898,468320.03,3.4097193129451195,0.005591149,-0.022342661,0.0060189893,1.0,1.2217124e-09
699,139975.0,9645,-1.6297328,1.9809537,3.5573776,479885.1,3.4136858475894245,-0.008142563,0.0020377631,0.0057851574,1.0,1.2214474e-09
700,140025.0,9479,-1.629284,1.9685452,3.5520394,468196.06,3.413756725392974,-0.0029063404,0.0041139596,0.005684836,1.0,1.2211974e-09
701,140075.0,9616,-1.6426485,1.9856681,3.5861077,476330.8,3.4216930116472546,0.0060019214,0.013807284,0.0057862587,1.0,1.2217076e-09
702,140125.0,9543,-1.651202,1.9860466,3.547949,470957.3,3.4059520067064866,-0.0042732805,0.0052964357,0.0058117253,1.0,1.2215227e-09
703,140175.0,9632,-1.6161282,1.9787933,3.5716414,479511.88,3.389327242524917,-0.00070730963,0.014858411,0.0056367093,1.0,1.2212511e-09
704,140225.0,9613,-1.629209,1.9779607,3.5664697,478385.16,3.386871944242172,-0.0059080436,-0.0018639503,0.0056598284,1.0,1.220839e-09
705,140275.0,9583,-1.6537173,1.9982077,3.5353963,463052.94,3.3825524366064905,0.0015256166,-0.03407684,0.0058933836,1.0,1.2211742e-09
706,140325.0,9445,-1.6554903,1.9940854,3.5513752,469778.7,3.404340921122287,0.0016111197,-0.009378582,0.005702234,1.0,1.2213563e-09
707,140375.0,9556,-1.6601199,1.966243,3.5670743,475371.1,3.4029928840519044,-0.004397723,-0.027584668,0.0058206483,1.0,1.2219135e-09
708,140425.0,9547,-1.5858096,1.9695659,3.5664313,476676.06,3.386823085786111,0.006458782,-0.011247759,0.005900629,1.0,1.2218617e-09
709,140475.0,9422,-1.6347048,1.9890918,3.561862,472581.38,3.4105285502016556,0.005145379,-0.027570857,0.005973499,1.0,1.2218107e-09
710,140525.0,9464,-1.6226542,1.984559,3.5500648,473745.38,3.418639053254438,0.00067219295,0.027888287,0.005807812,1.0,1.2233471e-09
711,140575.0,9397,-1.6497408,1.9772007,3.5586972,483320.1,3.415770990741726,0.0001502549,0.023744501,0.0060203825,1.0,1.221009e-09
712,140625.0,9317,-1.6368428,1.9659437,3.5400138,468430.16,3.4283567671997424,0.0024554657,-0.001742059,0.0058965995,1.0,1.2222847e-09
713,140675.0,9392,-1.6288415,1.9950901,3.540373,470014.53,3.418654173764906,-0.00021884197,0.015758842,0.005899846,1.0,1.2220555e-09
714,140725.0,9532,-1.6506956,1.9932249,3.5390546,467535.72,3.4307595467897607,-0.0040318705,0.034832913,0.005959282,1.0,1.2219845e-09
715,140775.0,9311,-1.6467843,1.9701127,3.5520895,475786.78,3.407689829234239,0.013810376,-0.01652398,0.0057100533,1.0,1.2213279e-09
716,140825.0,9282,-1.6190569,1.9817538,3.565073,468815.5,3.418767507002801,0.0050301384,0.00424847,0.0059826393,1.0,1.2223259e-09
717,140875.0,9385,-1.6364137,1.9901605,3.5542655,475986.12,3.398614810868407,0.004106934,-0.0022119796,0.0058803665,1.0,1.2218345e-09
718,140925.0,9323,-1.6717863,1.9816668,3.5593925,479604.47,3.4393435589402555,0.0016344588,-0.0022892936,0.005849001,1.0,1.2218201e-09
719,140975.0,9252,-1.6225599,1.9654706,3.5385635,471223.5,3.4339602248162557,0.0054963343,0.0029223836,0.0058805468,1.0,1.2215879e-09
720,141025.0,9251,-1.6450629,1.98812,3.532103,469048.28,3.4123878499621663,-0.006556292,0.04428488,0.005887143,1.0,1.2211658e-09
721,141075.0,9405,-1.6166897,1.98021,3.589247,483989.8,3.4314726209463053,0.0041307868,0.0033372657,0.0059680347,1.0,1.2216846e-09
722,141125.0,9326,-1.6443918,1.9815569,3.5650086,473737.9,3.4179712631353207,-0.00067209365,-0.06473976,0.0060912585,1.0,1.2218054e-09
723,141175.0,9282,-1.608587,1.9782562,3.5559576,477496.94,3.421137685843568,-0.004986666,-0.045131803,0.0059031746,1.0,1.2200558e-09
724,141225.0,9302,-1.6523448,1.9881709,3.5453856,466714.62,3.422059772092023,-0.0059999404,0.013681436,0.0058652987,1.0,1.2217458e-09
725,141275.0,9299,-1.6299782,2.0169513,3.5700324,479385.22,3.41327024411227,-0.009986255,-0.010949257,0.005963662,1.0,1.2215928e-09
726,141325.0,9310,-1.6254317,1.9995514,3.576244,475696.4,3.3988184747583245,-0.0054969084,0.011398018,0.0058623343,1.0,1.2222735e-09
727,141375.0,9416,-1.6591326,1.9791057,3.5383387,474079.38,3.3937977909940527,0.0005812542,0.03255571,0.0058696084,1.0,1.2227276e-09
728,141425.0,9362,-1.644343,1.9773124,3.5652614,472151.94,3.3957487716299934,-0.008883681,-0.003556845,0.005944216,1.0,1.2212771e-09
729,141475.0,9222,-1.6327211,1.9782735,3.5540745,471282.5,3.425287356321839,-0.0005285763,-0.026470367,0.0058563435,1.0,1.220174e-09
730,141525.0,9372,-1.6343412,1.9835652,3.556989,471716.66,3.3921254801536493,-0.0026880354,-0.006822819,0.0055929795,1.0,1.2218258e-09
731,141575.0,9169,-1.6525382,1.9720588,3.5546374,473218.44,3.4254553386410733,-0.0025170215,-0.08317805,0.005798422,1.0,1.2218176e-09
732,141625.0,9330,-1.6386665,1.9690723,3.5675077,468670.44,3.417577706323687,-0.0021445903,-0.011366074,0.00593054,1.0,1.2216427e-09
733,141675.0,9145,-1.6535308,1.9695078,3.5828705,477445.97,3.42449425915801,-0.00028682247,0.018537806,0.0058464357,1.0,1.2216135e-09
734,141725.0,9179,-1.6374478,1.9730095,3.547588,469143.1,3.419435668373461,-0.00087791064,-0.0068987776,0.0059375693,1.0,1.2207203e-09
735,141775.0,9161,-1.6400396,1.9862936,3.5511248,474711.34,3.410326383582578,-0.00017221077,-0.0012289258,0.0058439984,1.0,1.2223106e-09
736,141825.0,9104,-1.6096145,1.9795649,3.5698884,474475.53,3.4243189806678385,0.007742838,-0.021523783,0.0060304245,1.0,1.221741e-09
737,141875.0,9160,-1.6294451,1.9879222,3.564314,477317.25,3.418995633187773,0.0053239865,-0.016641354,0.005814839,1.0,1.2213965e-09
738,141925.0,9209,-1.667192,1.9781389,3.5219955,459349.44,3.417417743511782,-0.0020707005,0.0017855973,0.005933502,1.0,1.2214626e-09
739,141975.0,9037,-1.6390676,1.9918797,3.5345843,473995.5,3.442182140090738,-0.0034330997,0.034175843,0.005971112,1.0,1.2213164e-09
740,142025.0,9034,-1.6631821,1.976046,3.555499,474768.53,3.417312375470445,-0.000345208,-0.030217439,0.005832653,1.0,1.2220845e-09
741,142075.0,9145,-1.6289144,1.9787045,3.5588324,476680.97,3.3804264625478404,-0.0017221153,0.033009373,0.0059007783,1.0,1.2219048e-09
742,142125.0,9164,-1.6227002,1.9610997,3.5532122,474959.28,3.3826931470973376,0.0018787661,-0.010363469,0.0059370785,1.0,1.2208551e-09
743,142175.0,9171,-1.6018982,1.9675854,3.5537074,476739.0,3.4299422091374985,0.010674441,0.008153605,0.0058139097,1.0,1.2214934e-09
744,142225.0,9021,-1.634993,1.9932698,3.5517447,474280.38,3.447289657465913,-0.0036449067,-0.00096479134,0.0059974613,1.0,1.2214896e-09
745,142275.0,9072,-1.6847075,1.9673175,3.5567062,469796.66,3.4044312169312168,-0.0035402048,-0.020565769,0.005880235,1.0,1.2221321e-09
746,142325.0,9065,-1.6405249,1.9629908,3.5654263,470969.34,3.402757859900717,0.00015968994,-0.009668285,0.005834249,1.0,1.2228079e-09
747,142375.0,8960,-1.6416765,1.9841748,3.5481148,473346.8,3.4011160714285715,0.003781868,0.013052537,0.0058962186,1.0,1.2226399e-09
748,142425.0,9206,-1.6512421,1.9888961,3.549516,470497.4,3.3936563111014557,0.00279751,0.010987538,0.005992887,1.0,1.2211343e-09
749,142475.0,8904,-1.6429672,1.9852724,3.5485919,468647.44,3.406783468104223,0.0017497776,0.028501153,0.0057559414,1.0,1.2215267e-09
750,142525.0,8991,-1.6946629,1.9790279,3.5503414,475613.06,3.4061839617395173,-0.0026770104,-0.018789308,0.0057340027,1.0,1.2223642e-09
751,142575.0,9003,-1.6644415,1.9777747,3.5520673,470968.53,3.400311007441964,0.0041792286,-0.05459559,0.0058551896,1.0,1.220655e-09
752,142625.0,8833,-1.6618549,1.9741619,3.5716608,476304.5,3.4051851013245784,0.0042185676,-0.038601365,0.006087297,1.0,1.2220284e-09
753,142675.0,9002,-1.6803654,1.9770372,3.5576584,471897.6,3.4292379471228616,-0.006190702,0.009455393,0.0059199934,1.0,1.2206766e-09
754,142725.0,9019,-1.6426512,1.9826239,3.5510705,472445.38,3.4275418560816053,0.008565193,-0.00091673806,0.006075956,1.0,1.2220011e-09
755,142775.0,9179,-1.6541301,1.9747937,3.565989,470765.47,3.4318553219304935,-7.749598e-05,-0.039040755,0.0059981155,1.0,1.222404e-09
756,142825.0,8738,-1.6604706,1.991183,3.522134,471928.16,3.393453879606317,-0.0009791772,0.01932038,0.005858029,1.0,1.2226032e-09
757,142875.0,9050,-1.6494597,1.9764216,3.5844977,481100.6,3.4370165745856354,-0.00015670135,-0.006225612,0.00574246,1.0,1.2217203e-09
758,142925.0,8932,-1.6190068,1.9882894,3.56259,477989.12,3.4122257053291536,-0.006880599,-0.0012410944,0.005905214,1.0,1.2209928e-09
759,142975.0,8940,-1.6613448,1.9780337,3.575235,474831.03,3.4395973154362416,0.009884919,0.028658364,0.0057089473,1.0,1.2220382e-09
760,143025.0,9030,-1.6159353,1.9755548,3.5667734,482327.06,3.3968992248062015,-0.0067382352,0.023838183,0.005842657,1.0,1.2225253e-09
761,143075.0,8853,-1.6634942,1.9854318,3.5689826,477286.2,3.441319326781882,-0.0027240457,0.010274809,0.0059211403,1.0,1.2221002e-09
762,143125.0,8961,-1.6326821,1.9756181,3.5714407,478763.8,3.4076553956031694,0.0013204268,-0.0013303466,0.0059151845,1.0,1.221607e-09
763,143175.0,8799,-1.6378678,1.9691247,3.5753002,476915.78,3.4052733265143766,-0.0038665931,-0.006743328,0.0057339934,1.0,1.2211308e-09
